image_name,left_eye_center_x,left_eye_center_y,right_eye_center_x,right_eye_center_y
5645.jpg,67,38,28,39
5646.jpg,67,36,30,39
5647.jpg,67,39,31,38
5648.jpg,65,41,28,38
5649.jpg,69,39,29,38
5650.jpg,64,33,30,38
5651.jpg,70,36,26,38
5652.jpg,68,36,33,40
5653.jpg,67,39,31,35
5654.jpg,64,36,32,37
5655.jpg,66,38,30,40
5656.jpg,65,36,33,38
5657.jpg,63,39,37,40
5658.jpg,70,38,29,35
5659.jpg,68,34,27,35
5660.jpg,67,43,33,36
5661.jpg,66,36,28,38
5662.jpg,62,39,28,39
5663.jpg,65,39,32,36
5664.jpg,67,39,29,39
5665.jpg,68,33,27,40
5666.jpg,64,33,30,35
5667.jpg,64,37,30,40
5668.jpg,66,34,25,41
5669.jpg,71,38,24,42
5670.jpg,68,38,32,36
5671.jpg,69,35,29,36
5672.jpg,66,36,30,38
5673.jpg,65,37,30,38
5674.jpg,71,32,28,39
5675.jpg,64,36,29,40
5676.jpg,69,33,28,35
5677.jpg,71,37,26,39
5678.jpg,67,38,31,35
5679.jpg,67,36,29,41
5680.jpg,70,38,30,39
5681.jpg,66,39,32,35
5682.jpg,65,42,31,37
5683.jpg,69,35,30,39
5684.jpg,63,38,32,39
5685.jpg,67,37,30,36
5686.jpg,59,37,22,38
5687.jpg,64,35,27,44
5688.jpg,67,40,27,40
5689.jpg,64,37,29,40
5690.jpg,64,37,29,39
5691.jpg,70,36,33,37
5692.jpg,67,38,29,38
5693.jpg,66,36,28,39
5694.jpg,68,35,30,32
5695.jpg,67,39,30,35
5696.jpg,67,39,30,35
5697.jpg,68,37,28,36
5698.jpg,66,40,25,39
5699.jpg,64,41,31,40
5700.jpg,67,41,30,38
5701.jpg,67,38,29,40
5702.jpg,64,37,33,43
5703.jpg,65,36,29,38
5704.jpg,67,42,34,41
5705.jpg,68,41,29,39
5706.jpg,67,35,31,40
5707.jpg,68,40,36,42
5708.jpg,72,38,30,37
5709.jpg,67,32,28,38
5710.jpg,70,31,35,41
5711.jpg,63,42,34,37
5712.jpg,65,37,31,38
5713.jpg,63,37,30,42
5714.jpg,63,38,32,38
5715.jpg,70,42,28,33
5716.jpg,70,42,31,41
5717.jpg,66,39,30,41
5718.jpg,68,39,30,38
5719.jpg,66,40,31,41
5720.jpg,66,35,32,41
5721.jpg,67,40,31,37
5722.jpg,65,46,31,36
5723.jpg,65,39,29,37
5724.jpg,69,39,30,36
5725.jpg,65,41,35,38
5726.jpg,63,36,29,38
5727.jpg,64,37,29,42
5728.jpg,66,34,27,35
5729.jpg,63,35,30,39
5730.jpg,51,46,24,50
5731.jpg,67,36,36,40
5732.jpg,63,39,31,40
5733.jpg,62,37,34,37
5734.jpg,64,36,25,38
5735.jpg,66,38,27,35
5736.jpg,68,40,31,36
5737.jpg,67,36,26,40
5738.jpg,67,35,27,40
5739.jpg,65,38,31,41
5740.jpg,67,37,30,37
5741.jpg,62,37,31,37
5742.jpg,67,37,30,36
5743.jpg,68,38,30,36
5744.jpg,64,39,31,38
5745.jpg,71,41,34,38
5746.jpg,64,33,28,36
5747.jpg,63,36,32,39
5748.jpg,68,36,31,39
5749.jpg,66,38,30,40
5750.jpg,66,35,31,38
5751.jpg,64,37,32,39
5752.jpg,68,37,28,40
5753.jpg,69,39,32,36
5754.jpg,67,41,28,38
5755.jpg,61,41,32,42
5756.jpg,67,41,31,39
5757.jpg,67,37,29,40
5758.jpg,67,38,30,40
5759.jpg,58,49,30,45
5760.jpg,67,37,28,38
5761.jpg,68,41,29,36
5762.jpg,68,35,34,37
5763.jpg,68,38,28,38
5764.jpg,69,42,35,35
5765.jpg,67,37,28,41
5766.jpg,66,37,29,36
5767.jpg,66,45,35,39
5768.jpg,68,35,28,36
5769.jpg,61,35,31,39
5770.jpg,72,35,29,41
5771.jpg,70,43,30,41
5772.jpg,64,36,30,41
5773.jpg,65,30,27,36
5774.jpg,67,36,30,38
5775.jpg,52,42,26,38
5776.jpg,68,41,31,38
5777.jpg,66,41,28,34
5778.jpg,67,36,29,36
5779.jpg,46,44,19,36
5780.jpg,67,40,31,38
5781.jpg,63,35,28,31
5782.jpg,70,38,29,37
5783.jpg,64,37,28,39
5784.jpg,67,41,32,37
5785.jpg,66,34,29,36
5786.jpg,65,39,29,38
5787.jpg,62,35,33,42
5788.jpg,68,39,33,39
5789.jpg,68,35,29,36
5790.jpg,65,36,30,37
5791.jpg,65,39,32,37
5792.jpg,71,38,27,37
5793.jpg,65,38,30,38
5794.jpg,69,36,30,39
5795.jpg,66,39,29,38
5796.jpg,67,37,31,39
5797.jpg,59,40,32,40
5798.jpg,66,39,30,38
5799.jpg,66,36,28,40
5800.jpg,64,36,31,36
5801.jpg,67,34,27,39
5802.jpg,67,33,31,37
5803.jpg,68,35,30,37
5804.jpg,68,34,30,40
5805.jpg,66,38,34,39
5806.jpg,64,39,28,38
5807.jpg,68,37,29,34
5808.jpg,63,36,34,40
5809.jpg,68,40,32,34
5810.jpg,64,39,31,37
5811.jpg,66,36,25,36
5812.jpg,63,36,29,36
5813.jpg,66,37,27,38
5814.jpg,72,34,33,31
5815.jpg,65,36,32,37
5816.jpg,66,36,31,36
5817.jpg,65,38,29,36
5818.jpg,67,37,28,42
5819.jpg,65,36,32,40
5820.jpg,70,41,31,35
5821.jpg,67,35,29,37
5822.jpg,66,40,31,39
5823.jpg,68,38,31,34
5824.jpg,67,35,29,37
5825.jpg,68,33,28,38
5826.jpg,66,37,30,39
5827.jpg,68,39,33,36
5828.jpg,66,35,34,38
5829.jpg,67,40,29,39
5830.jpg,67,37,30,37
5831.jpg,66,40,32,36
5832.jpg,66,40,32,40
5833.jpg,68,37,30,34
5834.jpg,66,36,27,39
5835.jpg,64,37,31,38
5836.jpg,70,39,32,36
5837.jpg,70,37,24,41
5838.jpg,70,38,37,35
5839.jpg,66,36,26,39
5840.jpg,60,34,33,39
5841.jpg,65,37,34,40
5842.jpg,67,37,28,40
5843.jpg,66,36,30,38
5844.jpg,63,36,30,38
5845.jpg,65,39,32,34
5846.jpg,65,35,30,38
5847.jpg,67,36,31,38
5848.jpg,67,41,31,37
5849.jpg,66,36,29,43
5850.jpg,66,34,25,42
5851.jpg,67,32,30,38
5852.jpg,67,37,31,39
5853.jpg,63,38,31,41
5854.jpg,68,38,30,38
5855.jpg,68,33,32,38
5856.jpg,67,37,29,36
5857.jpg,68,35,32,35
5858.jpg,69,39,36,38
5859.jpg,66,38,30,42
5860.jpg,68,39,30,38
5861.jpg,70,38,31,36
5862.jpg,70,35,32,36
5863.jpg,69,39,33,34
5864.jpg,65,37,34,38
5865.jpg,66,38,30,39
5866.jpg,48,36,24,41
5867.jpg,71,32,27,38
5868.jpg,65,40,32,38
5869.jpg,70,39,32,33
5870.jpg,60,32,29,42
5871.jpg,64,36,29,40
5872.jpg,66,36,34,32
5873.jpg,68,39,30,34
5874.jpg,75,46,30,38
5875.jpg,69,39,32,36
5876.jpg,69,36,30,39
5877.jpg,68,35,31,34
5878.jpg,67,39,30,39
5879.jpg,67,40,30,34
5880.jpg,65,38,33,37
5881.jpg,64,37,32,42
5882.jpg,67,38,29,40
5883.jpg,66,35,29,37
5884.jpg,65,33,29,35
5885.jpg,66,35,32,37
5886.jpg,69,44,35,36
5887.jpg,67,38,31,41
5888.jpg,68,35,31,42
5889.jpg,71,40,30,36
5890.jpg,68,37,27,41
5891.jpg,66,36,25,40
5892.jpg,67,37,26,37
5893.jpg,61,38,32,39
5894.jpg,69,35,30,37
5895.jpg,65,36,29,41
5896.jpg,67,39,35,36
5897.jpg,69,32,29,32
5898.jpg,64,38,31,38
5899.jpg,68,42,30,40
5900.jpg,63,43,36,43
5901.jpg,68,35,27,42
5902.jpg,65,35,28,39
5903.jpg,66,35,29,37
5904.jpg,64,38,33,36
5905.jpg,72,40,30,37
5906.jpg,64,38,32,38
5907.jpg,67,39,36,39
5908.jpg,64,42,34,42
5909.jpg,63,31,31,38
5910.jpg,63,41,36,47
5911.jpg,65,38,33,36
5912.jpg,63,37,29,36
5913.jpg,59,37,34,36
5914.jpg,71,43,33,35
5915.jpg,66,36,30,38
5916.jpg,65,34,28,40
5917.jpg,64,39,32,45
5918.jpg,59,43,33,44
5919.jpg,66,40,40,35
5920.jpg,67,34,27,38
5921.jpg,65,36,32,41
5922.jpg,65,39,32,42
5923.jpg,66,41,35,39
5924.jpg,63,27,27,39
5925.jpg,68,38,28,35
5926.jpg,62,42,30,42
5927.jpg,65,36,31,38
5928.jpg,67,38,32,36
5929.jpg,64,35,27,40
5930.jpg,66,38,29,38
5931.jpg,60,41,37,41
5932.jpg,63,36,28,42
5933.jpg,66,39,31,36
5934.jpg,67,43,39,40
5935.jpg,70,36,29,37
5936.jpg,42,44,22,46
5937.jpg,68,39,31,38
5938.jpg,65,37,30,38
5939.jpg,66,34,27,40
5940.jpg,69,36,29,43
5941.jpg,73,36,28,39
5942.jpg,65,39,30,37
5943.jpg,67,34,29,37
5944.jpg,64,36,33,40
5945.jpg,60,37,27,40
5946.jpg,66,36,28,37
5947.jpg,69,37,31,36
5948.jpg,65,30,26,37
5949.jpg,65,40,32,37
5950.jpg,66,37,32,36
5951.jpg,65,37,29,37
5952.jpg,65,37,34,41
5953.jpg,65,36,28,38
5954.jpg,65,38,32,37
5955.jpg,66,38,30,37
5956.jpg,67,37,32,36
5957.jpg,66,39,31,41
5958.jpg,67,39,30,35
5959.jpg,67,38,32,40
5960.jpg,66,36,36,37
5961.jpg,65,37,29,38
5962.jpg,62,43,37,34
5963.jpg,68,38,31,36
5964.jpg,69,42,33,34
5965.jpg,52,41,24,44
5966.jpg,68,33,29,35
5967.jpg,68,39,30,37
5968.jpg,65,32,31,40
5969.jpg,67,37,30,39
5970.jpg,63,36,27,39
5971.jpg,69,39,28,36
5972.jpg,66,35,32,37
5973.jpg,70,40,29,33
5974.jpg,67,32,29,43
5975.jpg,70,40,30,33
5976.jpg,66,38,31,40
5977.jpg,68,41,30,38
5978.jpg,67,37,32,37
5979.jpg,62,33,32,35
5980.jpg,65,41,30,39
5981.jpg,68,35,29,41
5982.jpg,67,37,32,40
5983.jpg,66,37,28,39
5984.jpg,69,43,31,34
5985.jpg,64,36,31,39
5986.jpg,68,36,33,36
5987.jpg,66,38,32,39
5988.jpg,65,37,32,37
5989.jpg,68,30,32,42
5990.jpg,65,40,29,39
5991.jpg,65,39,30,38
5992.jpg,69,39,32,39
5993.jpg,66,37,32,39
5994.jpg,68,35,28,33
5995.jpg,70,36,32,31
5996.jpg,68,38,31,36
5997.jpg,65,36,26,38
5998.jpg,66,37,30,37
5999.jpg,71,36,31,36
6000.jpg,65,44,32,39
6001.jpg,66,37,29,37
6002.jpg,64,36,34,40
6003.jpg,69,39,27,36
6004.jpg,66,38,32,38
6005.jpg,68,38,29,38
6006.jpg,68,39,29,38
6007.jpg,66,39,31,37
6008.jpg,65,37,32,36
6009.jpg,66,36,27,39
6010.jpg,66,30,31,37
6011.jpg,65,37,30,35
6012.jpg,71,37,33,39
6013.jpg,69,38,27,38
6014.jpg,66,37,30,38
6015.jpg,65,39,30,36
6016.jpg,74,36,28,31
6017.jpg,68,38,29,39
6018.jpg,64,36,32,38
6019.jpg,70,39,29,37
6020.jpg,69,34,27,39
6021.jpg,68,41,27,40
6022.jpg,61,33,29,40
6023.jpg,73,37,32,39
6024.jpg,66,39,30,39
6025.jpg,66,30,27,33
6026.jpg,64,32,29,35
6027.jpg,66,34,29,40
6028.jpg,66,37,29,40
6029.jpg,66,36,27,39
6030.jpg,67,36,29,38
6031.jpg,66,36,28,42
6032.jpg,64,38,35,37
6033.jpg,65,35,31,41
6034.jpg,68,33,26,39
6035.jpg,69,36,30,38
6036.jpg,70,32,27,37
6037.jpg,68,33,31,40
6038.jpg,68,37,33,37
6039.jpg,68,41,30,40
6040.jpg,65,36,26,41
6041.jpg,69,38,31,35
6042.jpg,68,41,32,40
6043.jpg,68,37,30,37
6044.jpg,69,35,30,34
6045.jpg,59,33,35,33
6046.jpg,69,38,26,37
6047.jpg,69,35,32,39
6048.jpg,63,34,27,40
6049.jpg,67,36,28,40
6050.jpg,66,37,32,41
6051.jpg,66,39,29,37
6052.jpg,67,37,27,37
6053.jpg,68,38,29,40
6054.jpg,68,40,30,40
6055.jpg,65,34,31,38
6056.jpg,64,39,33,37
6057.jpg,70,38,28,34
6058.jpg,65,38,29,40
6059.jpg,67,39,31,37
6060.jpg,70,42,32,34
6061.jpg,66,38,32,41
6062.jpg,66,35,29,36
6063.jpg,66,40,32,34
6064.jpg,67,35,29,37
6065.jpg,69,35,31,36
6066.jpg,41,34,20,32
6067.jpg,67,38,28,36
6068.jpg,66,38,31,36
6069.jpg,68,37,30,39
6070.jpg,66,40,32,37
6071.jpg,67,49,32,35
6072.jpg,69,36,29,40
6073.jpg,68,35,26,36
6074.jpg,65,33,30,34
6075.jpg,66,34,31,41
6076.jpg,71,32,27,36
6077.jpg,62,40,35,38
6078.jpg,67,39,29,40
6079.jpg,68,36,29,42
6080.jpg,68,34,27,40
6081.jpg,69,36,34,39
6082.jpg,67,37,28,38
6083.jpg,67,38,32,37
6084.jpg,69,36,31,39
6085.jpg,67,35,30,36
6086.jpg,69,36,31,38
6087.jpg,68,42,29,38
6088.jpg,66,40,34,38
6089.jpg,65,38,29,38
6090.jpg,64,34,32,41
6091.jpg,66,40,31,37
6092.jpg,68,39,31,37
6093.jpg,68,40,33,39
6094.jpg,65,40,38,39
6095.jpg,62,36,29,43
6096.jpg,68,37,29,40
6097.jpg,68,36,27,40
6098.jpg,68,36,27,37
6099.jpg,69,38,28,40
6100.jpg,67,40,33,35
6101.jpg,64,36,33,37
6102.jpg,69,38,26,38
6103.jpg,65,35,33,41
6104.jpg,67,33,30,40
6105.jpg,70,37,26,34
6106.jpg,65,35,33,38
6107.jpg,65,38,30,37
6108.jpg,73,36,26,39
6109.jpg,66,39,33,36
6110.jpg,68,39,31,38
6111.jpg,65,34,31,35
6112.jpg,69,35,31,36
6113.jpg,66,38,34,33
6114.jpg,62,40,32,38
6115.jpg,68,37,30,38
6116.jpg,64,34,30,41
6117.jpg,65,39,30,36
6118.jpg,63,34,29,41
6119.jpg,65,45,34,42
6120.jpg,72,40,27,39
6121.jpg,68,32,24,38
6122.jpg,66,38,31,39
6123.jpg,71,39,29,34
6124.jpg,63,44,30,32
6125.jpg,63,44,33,39
6126.jpg,65,39,34,36
6127.jpg,70,36,26,38
6128.jpg,66,36,31,42
6129.jpg,67,35,29,35
6130.jpg,64,40,30,36
6131.jpg,65,37,30,40
6132.jpg,68,36,29,37
6133.jpg,63,38,31,38
6134.jpg,67,37,31,36
6135.jpg,64,39,34,43
6136.jpg,68,39,36,39
6137.jpg,66,41,30,36
6138.jpg,49,41,27,40
6139.jpg,65,42,30,37
6140.jpg,62,38,28,40
6141.jpg,65,37,34,37
6142.jpg,66,38,31,34
6143.jpg,64,35,30,36
6144.jpg,66,34,31,43
6145.jpg,67,35,31,38
6146.jpg,69,38,28,36
6147.jpg,68,33,33,44
6148.jpg,64,36,34,38
6149.jpg,60,36,30,37
6150.jpg,66,37,29,41
6151.jpg,66,37,31,38
6152.jpg,66,41,31,37
6153.jpg,69,39,29,37
6154.jpg,66,38,30,38
6155.jpg,69,39,33,34
6156.jpg,63,37,32,39
6157.jpg,67,38,32,36
6158.jpg,68,33,29,40
6159.jpg,68,34,28,36
6160.jpg,70,38,29,39
6161.jpg,65,39,36,34
6162.jpg,65,37,29,37
6163.jpg,68,39,30,38
6164.jpg,65,32,28,38
6165.jpg,64,41,31,42
6166.jpg,68,39,30,36
6167.jpg,65,38,28,37
6168.jpg,67,41,30,40
6169.jpg,63,36,31,42
6170.jpg,65,37,30,37
6171.jpg,70,36,30,38
6172.jpg,69,34,29,36
6173.jpg,67,38,24,40
6174.jpg,68,38,33,39
6175.jpg,61,35,28,38
6176.jpg,71,33,26,39
6177.jpg,63,37,34,37
6178.jpg,66,34,33,36
6179.jpg,67,36,29,41
6180.jpg,66,40,36,38
6181.jpg,66,33,36,34
6182.jpg,69,36,29,40
6183.jpg,68,33,31,35
6184.jpg,65,37,36,31
6185.jpg,72,38,28,40
6186.jpg,66,31,26,40
6187.jpg,69,38,26,42
6188.jpg,68,34,30,40
6189.jpg,65,41,29,40
6190.jpg,66,37,29,37
6191.jpg,64,39,22,41
6192.jpg,68,37,29,37
6193.jpg,63,31,27,39
6194.jpg,67,33,28,37
6195.jpg,65,35,31,39
6196.jpg,64,38,34,36
6197.jpg,67,39,32,35
6198.jpg,70,35,28,35
6199.jpg,68,37,29,40
6200.jpg,68,44,33,42
6201.jpg,66,35,27,37
6202.jpg,66,35,30,37
6203.jpg,66,37,30,38
6204.jpg,66,39,31,39
6205.jpg,66,37,31,34
6206.jpg,63,34,31,34
6207.jpg,69,36,29,38
6208.jpg,66,37,34,36
6209.jpg,68,39,32,41
6210.jpg,66,29,36,40
6211.jpg,63,35,23,45
6212.jpg,68,33,26,36
6213.jpg,70,37,29,33
6214.jpg,68,32,31,40
6215.jpg,67,39,30,40
6216.jpg,65,42,33,37
6217.jpg,61,37,29,42
6218.jpg,67,34,28,37
6219.jpg,66,34,29,38
6220.jpg,66,36,32,38
6221.jpg,71,39,27,39
6222.jpg,69,36,28,39
6223.jpg,67,29,29,34
6224.jpg,69,44,30,31
6225.jpg,70,37,34,37
6226.jpg,67,40,32,40
6227.jpg,68,44,36,39
6228.jpg,69,37,36,34
6229.jpg,66,37,29,41
6230.jpg,66,36,30,37
6231.jpg,64,36,33,39
6232.jpg,71,38,27,43
6233.jpg,67,41,36,39
6234.jpg,70,40,28,37
6235.jpg,63,38,29,43
6236.jpg,70,44,32,31
6237.jpg,69,41,30,38
6238.jpg,69,36,32,37
6239.jpg,62,39,29,41
6240.jpg,68,34,34,36
6241.jpg,70,35,31,37
6242.jpg,67,38,28,37
6243.jpg,62,35,31,35
6244.jpg,65,38,30,41
6245.jpg,60,37,32,36
6246.jpg,66,39,30,38
6247.jpg,66,37,31,37
6248.jpg,66,37,28,39
6249.jpg,71,38,26,36
6250.jpg,77,39,30,38
6251.jpg,73,42,26,41
6252.jpg,64,36,32,39
6253.jpg,64,43,35,41
6254.jpg,70,38,26,38
6255.jpg,43,40,5,40
6256.jpg,62,34,30,43
6257.jpg,66,40,31,37
6258.jpg,69,42,23,36
6259.jpg,66,39,31,39
6260.jpg,68,37,30,37
6261.jpg,65,37,29,37
6262.jpg,66,39,31,37
6263.jpg,67,38,27,40
6264.jpg,67,31,31,37
6265.jpg,65,34,28,34
6266.jpg,67,32,28,36
6267.jpg,67,34,30,35
6268.jpg,65,36,30,37
6269.jpg,67,36,30,37
6270.jpg,62,37,31,38
6271.jpg,69,36,31,39
6272.jpg,65,40,32,39
6273.jpg,68,36,27,48
6274.jpg,63,35,31,40
6275.jpg,67,37,29,39
6276.jpg,68,39,31,36
6277.jpg,61,41,32,40
6278.jpg,68,31,27,34
6279.jpg,61,35,29,40
6280.jpg,68,38,30,36
6281.jpg,67,39,29,38
6282.jpg,63,35,27,41
6283.jpg,69,31,30,34
6284.jpg,68,43,34,34
6285.jpg,62,35,28,34
6286.jpg,71,34,28,37
6287.jpg,70,39,32,36
6288.jpg,70,35,27,41
6289.jpg,67,36,26,39
6290.jpg,69,34,30,34
6291.jpg,67,38,28,38
6292.jpg,68,32,29,40
6293.jpg,64,37,33,36
6294.jpg,68,35,30,36
6295.jpg,70,38,26,40
6296.jpg,64,32,29,33
6297.jpg,68,33,30,38
6298.jpg,68,36,27,41
6299.jpg,38,36,3,30
6300.jpg,74,36,32,32
6301.jpg,66,35,31,37
6302.jpg,62,39,29,38
6303.jpg,69,37,33,38
6304.jpg,66,38,28,38
6305.jpg,67,41,34,39
6306.jpg,62,42,29,43
6307.jpg,63,37,29,38
6308.jpg,64,37,32,38
6309.jpg,69,42,34,36
6310.jpg,67,38,30,38
6311.jpg,65,37,30,37
6312.jpg,69,41,28,38
6313.jpg,69,39,31,35
6314.jpg,66,42,33,32
6315.jpg,65,35,31,35
6316.jpg,64,35,29,36
6317.jpg,66,36,31,39
6318.jpg,63,39,35,38
6319.jpg,62,35,32,35
6320.jpg,65,34,32,39
6321.jpg,67,41,31,41
6322.jpg,66,41,35,36
6323.jpg,68,39,30,40
6324.jpg,66,35,30,38
6325.jpg,63,39,37,36
6326.jpg,67,37,36,34
6327.jpg,63,37,31,38
6328.jpg,66,40,35,39
6329.jpg,66,38,33,41
6330.jpg,65,32,22,34
6331.jpg,60,38,27,38
6332.jpg,69,34,27,39
6333.jpg,67,42,30,36
6334.jpg,68,43,36,37
6335.jpg,64,39,33,39
6336.jpg,65,38,31,41
6337.jpg,70,36,30,38
6338.jpg,70,38,28,39
6339.jpg,67,42,30,42
6340.jpg,69,35,29,40
6341.jpg,65,35,28,38
6342.jpg,69,37,28,37
6343.jpg,68,37,33,37
6344.jpg,69,40,31,39
6345.jpg,65,38,30,35
6346.jpg,71,41,28,39
6347.jpg,66,36,27,39
6348.jpg,63,36,37,39
6349.jpg,67,40,30,39
6350.jpg,64,38,31,40
6351.jpg,63,41,32,35
6352.jpg,63,37,32,38
6353.jpg,62,41,35,41
6354.jpg,70,37,30,36
6355.jpg,72,39,28,36
6356.jpg,69,36,27,37
6357.jpg,66,36,29,37
6358.jpg,66,40,30,38
6359.jpg,70,38,31,36
6360.jpg,67,38,35,38
6361.jpg,68,38,31,37
6362.jpg,62,38,26,46
6363.jpg,63,35,29,40
6364.jpg,68,39,32,41
6365.jpg,68,42,37,40
6366.jpg,66,38,30,38
6367.jpg,66,39,33,37
6368.jpg,66,40,31,38
6369.jpg,64,38,30,38
6370.jpg,63,35,30,39
6371.jpg,63,42,29,37
6372.jpg,63,37,29,42
6373.jpg,68,39,29,38
6374.jpg,64,39,32,38
6375.jpg,68,37,29,41
6376.jpg,66,40,32,40
6377.jpg,64,39,31,35
6378.jpg,61,38,31,37
6379.jpg,64,38,35,37
6380.jpg,65,35,29,35
6381.jpg,66,38,31,37
6382.jpg,66,37,30,34
6383.jpg,69,39,32,38
6384.jpg,65,36,30,37
6385.jpg,61,37,30,35
6386.jpg,64,38,29,35
6387.jpg,62,38,30,42
6388.jpg,67,39,29,38
6389.jpg,37,45,30,45
6390.jpg,67,35,28,36
6391.jpg,46,39,25,37
6392.jpg,72,38,33,39
6393.jpg,67,41,29,37
6394.jpg,69,30,33,32
6395.jpg,65,37,27,37
6396.jpg,67,40,26,41
6397.jpg,66,36,30,38
6398.jpg,61,32,32,38
6399.jpg,65,45,28,36
6400.jpg,65,41,37,41
6401.jpg,67,42,33,39
6402.jpg,69,38,28,33
6403.jpg,66,36,28,39
6404.jpg,66,37,29,39
6405.jpg,66,35,30,40
6406.jpg,71,38,30,41
6407.jpg,62,34,29,41
6408.jpg,66,37,29,38
6409.jpg,70,41,35,33
6410.jpg,63,38,30,42
6411.jpg,65,34,26,38
6412.jpg,70,48,37,37
6413.jpg,67,37,29,37
6414.jpg,67,41,34,35
6415.jpg,66,37,31,36
6416.jpg,62,38,33,43
6417.jpg,67,40,31,37
6418.jpg,67,42,30,35
6419.jpg,66,39,31,39
6420.jpg,64,41,30,39
6421.jpg,64,39,27,41
6422.jpg,67,40,31,40
6423.jpg,63,37,30,38
6424.jpg,64,42,33,41
6425.jpg,64,40,32,39
6426.jpg,67,39,28,39
6427.jpg,62,40,30,39
6428.jpg,64,33,28,35
6429.jpg,66,39,29,39
6430.jpg,63,38,29,35
6431.jpg,68,41,31,34
6432.jpg,68,32,27,35
6433.jpg,68,36,31,36
6434.jpg,68,36,28,37
6435.jpg,63,40,30,41
6436.jpg,64,35,31,35
6437.jpg,65,38,29,36
6438.jpg,64,42,29,35
6439.jpg,63,33,31,32
6440.jpg,66,38,28,37
6441.jpg,67,37,30,37
6442.jpg,67,36,28,37
6443.jpg,65,37,26,35
6444.jpg,66,36,29,39
6445.jpg,68,39,28,40
6446.jpg,68,40,31,33
6447.jpg,67,43,33,34
6448.jpg,60,35,33,39
6449.jpg,68,35,22,41
6450.jpg,71,36,32,36
6451.jpg,69,39,32,39
6452.jpg,63,39,30,45
6453.jpg,66,42,31,35
6454.jpg,64,37,28,37
6455.jpg,65,33,30,32
6456.jpg,66,35,29,37
6457.jpg,68,42,36,36
6458.jpg,67,36,31,39
6459.jpg,61,36,27,43
6460.jpg,70,44,33,38
6461.jpg,72,39,33,32
6462.jpg,68,40,29,38
6463.jpg,68,39,30,37
6464.jpg,65,41,30,43
6465.jpg,64,33,29,40
6466.jpg,73,37,32,38
6467.jpg,62,42,33,43
6468.jpg,64,38,29,36
6469.jpg,67,35,26,40
6470.jpg,66,35,31,34
6471.jpg,63,34,30,34
6472.jpg,64,37,32,38
6473.jpg,68,40,32,34
6474.jpg,67,36,30,34
6475.jpg,65,35,28,38
6476.jpg,36,44,34,43
6477.jpg,87,80,81,81
6478.jpg,65,36,31,38
6479.jpg,69,37,30,40
6480.jpg,68,28,21,36
6481.jpg,62,37,30,43
6482.jpg,66,38,29,38
6483.jpg,71,37,27,32
6484.jpg,67,38,29,37
6485.jpg,70,42,30,35
6486.jpg,68,31,29,32
6487.jpg,65,34,32,36
6488.jpg,65,34,30,36
6489.jpg,64,46,33,41
6490.jpg,67,39,33,34
6491.jpg,64,34,31,37
6492.jpg,69,40,33,36
6493.jpg,72,31,31,33
6494.jpg,67,36,28,40
6495.jpg,65,37,32,36
6496.jpg,65,39,33,35
6497.jpg,61,38,31,39
6498.jpg,62,37,34,37
6499.jpg,67,35,29,38
6500.jpg,66,39,31,39
6501.jpg,65,39,31,35
6502.jpg,64,31,29,41
6503.jpg,66,39,29,41
6504.jpg,67,37,31,37
6505.jpg,64,37,30,41
6506.jpg,70,39,33,38
6507.jpg,69,48,33,36
6508.jpg,72,40,34,35
6509.jpg,69,43,33,38
6510.jpg,64,37,31,41
6511.jpg,71,37,28,34
6512.jpg,67,35,29,35
6513.jpg,69,40,31,37
6514.jpg,66,34,27,37
6515.jpg,67,42,31,36
6516.jpg,64,41,35,43
6517.jpg,66,37,29,41
6518.jpg,63,42,35,42
6519.jpg,63,39,33,37
6520.jpg,66,37,29,36
6521.jpg,66,35,36,35
6522.jpg,68,40,31,37
6523.jpg,66,36,31,40
6524.jpg,66,40,30,38
6525.jpg,62,36,28,38
6526.jpg,63,39,33,41
6527.jpg,67,40,35,34
6528.jpg,64,43,35,37
6529.jpg,59,36,35,37
6530.jpg,65,38,29,42
6531.jpg,65,33,28,32
6532.jpg,67,39,30,36
6533.jpg,66,38,33,41
6534.jpg,63,42,34,37
6535.jpg,66,36,28,36
6536.jpg,63,37,33,42
6537.jpg,66,39,28,38
6538.jpg,67,40,31,36
6539.jpg,67,42,31,33
6540.jpg,66,41,32,38
6541.jpg,68,37,32,35
6542.jpg,72,43,34,35
6543.jpg,63,35,30,36
6544.jpg,65,41,34,41
6545.jpg,51,45,21,36
6546.jpg,66,38,30,36
6547.jpg,67,36,31,40
6548.jpg,65,37,30,36
6549.jpg,65,39,31,37
6550.jpg,66,37,29,37
6551.jpg,66,38,33,38
6552.jpg,69,36,31,41
6553.jpg,50,47,14,41
6554.jpg,69,41,32,38
6555.jpg,68,42,33,38
6556.jpg,65,36,28,40
6557.jpg,65,36,30,39
6558.jpg,66,36,38,37
6559.jpg,65,36,29,38
6560.jpg,66,39,29,37
6561.jpg,68,37,29,39
6562.jpg,63,37,34,37
6563.jpg,67,42,33,39
6564.jpg,65,39,30,39
6565.jpg,66,32,28,41
6566.jpg,69,36,31,38
6567.jpg,65,37,29,37
6568.jpg,67,40,27,36
6569.jpg,81,39,29,39
6570.jpg,66,37,27,34
6571.jpg,64,37,35,38
6572.jpg,66,32,32,32
6573.jpg,68,34,33,36
6574.jpg,67,40,30,41
