filename,cell_type,xmin,xmax,ymin,ymax
345.jpg,RBC,56,169,103,210
345.jpg,RBC,414,518,42,170
345.jpg,RBC,536,640,74,202
345.jpg,RBC,474,578,193,321
345.jpg,RBC,466,570,337,465
345.jpg,RBC,420,524,352,480
345.jpg,RBC,215,314,174,281
345.jpg,RBC,380,479,181,288
345.jpg,RBC,1,99,64,171
345.jpg,RBC,324,444,1,87
345.jpg,RBC,162,290,1,70
345.jpg,RBC,173,260,165,270
345.jpg,RBC,139,226,191,296
345.jpg,RBC,103,190,211,316
345.jpg,RBC,29,116,231,336
345.jpg,Platelets,170,207,65,100
345.jpg,Platelets,6,43,401,436
345.jpg,Platelets,124,161,305,340
345.jpg,WBC,230,441,288,480
345.jpg,RBC,151,236,298,423
345.jpg,RBC,63,174,19,97
346.jpg,RBC,279,396,310,422
346.jpg,RBC,373,491,191,275
346.jpg,RBC,447,554,355,448
346.jpg,RBC,504,609,156,265
346.jpg,RBC,499,600,303,395
346.jpg,RBC,419,512,413,480
346.jpg,RBC,59,142,353,450
346.jpg,RBC,203,302,118,213
346.jpg,RBC,487,586,7,102
346.jpg,RBC,361,479,94,187
346.jpg,RBC,29,128,12,107
346.jpg,RBC,96,200,102,192
346.jpg,RBC,228,331,4,103
346.jpg,RBC,325,433,1,79
346.jpg,RBC,126,221,1,99
346.jpg,RBC,1,106,196,285
346.jpg,WBC,117,295,230,416
347.jpg,RBC,42,140,242,361
347.jpg,RBC,54,152,56,175
347.jpg,RBC,146,244,265,384
347.jpg,RBC,449,560,311,428
347.jpg,RBC,200,304,142,253
347.jpg,RBC,205,313,59,147
347.jpg,RBC,529,628,238,331
347.jpg,RBC,220,334,377,479
347.jpg,RBC,133,232,394,480
347.jpg,RBC,329,456,129,224
347.jpg,RBC,291,400,1,84
347.jpg,WBC,246,477,211,415
347.jpg,Platelets,564,596,333,372
348.jpg,Platelets,200,238,249,294
348.jpg,WBC,339,514,42,207
349.jpg,RBC,177,278,48,147
349.jpg,RBC,65,166,355,454
349.jpg,RBC,564,640,395,480
349.jpg,RBC,472,582,315,423
349.jpg,RBC,156,279,380,480
349.jpg,RBC,296,394,50,148
349.jpg,RBC,456,569,21,116
349.jpg,RBC,55,174,1,99
349.jpg,RBC,61,138,295,363
349.jpg,WBC,161,399,181,404
350.jpg,RBC,407,519,57,158
350.jpg,RBC,303,386,62,163
350.jpg,RBC,262,357,401,480
350.jpg,RBC,239,329,187,293
350.jpg,RBC,230,305,56,147
350.jpg,RBC,486,586,255,367
350.jpg,RBC,448,541,355,441
350.jpg,RBC,537,636,403,480
350.jpg,RBC,396,495,429,480
350.jpg,RBC,315,408,293,379
350.jpg,RBC,368,464,258,361
350.jpg,RBC,4,101,383,480
350.jpg,RBC,1,66,262,378
350.jpg,WBC,63,287,267,467
350.jpg,Platelets,452,493,147,186
350.jpg,Platelets,579,628,254,294
351.jpg,RBC,26,124,293,386
351.jpg,RBC,293,416,345,449
351.jpg,RBC,519,640,189,315
351.jpg,RBC,480,601,27,153
351.jpg,RBC,402,510,1,78
351.jpg,RBC,327,429,250,343
351.jpg,RBC,414,549,275,377
351.jpg,RBC,554,640,342,443
351.jpg,RBC,3,99,391,480
351.jpg,RBC,72,174,19,130
351.jpg,RBC,144,273,189,305
351.jpg,RBC,122,237,319,413
352.jpg,RBC,416,512,371,478
352.jpg,RBC,460,566,90,195
352.jpg,RBC,414,532,245,340
352.jpg,RBC,188,278,274,374
352.jpg,RBC,117,216,344,440
352.jpg,RBC,148,250,392,470
352.jpg,RBC,309,418,65,168
352.jpg,RBC,403,493,265,359
352.jpg,RBC,565,638,117,224
352.jpg,RBC,555,640,39,132
352.jpg,WBC,72,327,1,209
352.jpg,Platelets,591,632,391,429
352.jpg,Platelets,36,74,233,262
353.jpg,RBC,133,235,226,331
353.jpg,RBC,281,383,240,345
353.jpg,RBC,307,409,345,450
353.jpg,RBC,199,294,312,409
353.jpg,RBC,114,209,366,463
353.jpg,RBC,148,243,131,228
353.jpg,RBC,209,318,46,142
353.jpg,RBC,244,353,146,242
353.jpg,RBC,506,615,106,221
353.jpg,RBC,508,617,354,469
353.jpg,RBC,409,545,284,393
353.jpg,RBC,44,153,78,193
353.jpg,RBC,23,132,181,296
353.jpg,WBC,314,537,1,130
354.jpg,RBC,285,386,367,480
354.jpg,RBC,386,492,360,453
354.jpg,RBC,293,402,67,167
354.jpg,RBC,392,507,17,137
354.jpg,RBC,296,410,268,362
354.jpg,RBC,203,321,1,89
354.jpg,RBC,345,429,178,283
354.jpg,RBC,535,638,1,106
354.jpg,RBC,415,519,146,253
354.jpg,RBC,436,539,258,355
354.jpg,RBC,120,222,52,159
354.jpg,RBC,518,613,134,235
354.jpg,RBC,508,623,355,440
354.jpg,RBC,1,85,96,205
354.jpg,WBC,23,223,227,440
354.jpg,Platelets,322,357,209,251
355.jpg,RBC,18,133,68,164
355.jpg,RBC,20,129,168,259
355.jpg,RBC,95,205,253,355
355.jpg,RBC,24,138,327,423
355.jpg,RBC,151,264,350,434
355.jpg,RBC,242,358,346,440
355.jpg,RBC,362,468,348,458
355.jpg,RBC,442,543,353,436
355.jpg,RBC,452,552,246,354
355.jpg,RBC,494,617,213,290
355.jpg,RBC,473,597,127,208
355.jpg,RBC,323,433,47,143
355.jpg,RBC,483,597,1,117
355.jpg,RBC,173,294,83,216
355.jpg,WBC,240,465,126,345
356.jpg,RBC,142,258,354,447
356.jpg,RBC,27,138,373,463
356.jpg,RBC,208,324,90,183
356.jpg,RBC,387,504,41,149
356.jpg,RBC,417,510,154,263
356.jpg,RBC,553,640,228,355
356.jpg,RBC,140,238,194,296
356.jpg,RBC,239,337,284,386
356.jpg,RBC,53,153,305,395
356.jpg,RBC,273,386,20,140
356.jpg,WBC,337,469,269,402
356.jpg,Platelets,134,167,194,227
356.jpg,WBC,555,640,89,213
357.jpg,RBC,346,456,196,279
357.jpg,RBC,243,353,266,349
357.jpg,RBC,239,343,174,270
357.jpg,RBC,232,336,1,88
357.jpg,RBC,104,211,1,106
357.jpg,RBC,299,415,60,162
357.jpg,RBC,499,613,28,127
357.jpg,RBC,7,111,287,383
357.jpg,RBC,210,314,367,463
357.jpg,RBC,493,597,98,194
357.jpg,RBC,444,512,1,67
357.jpg,RBC,14,95,405,480
357.jpg,RBC,149,235,279,361
357.jpg,RBC,137,211,382,459
357.jpg,WBC,301,451,346,462
357.jpg,Platelets,358,401,300,345
357.jpg,Platelets,249,292,87,132
358.jpg,RBC,337,469,260,386
358.jpg,RBC,489,615,259,362
358.jpg,RBC,65,219,343,476
358.jpg,RBC,540,640,74,171
358.jpg,RBC,48,153,216,315
358.jpg,RBC,405,550,329,423
358.jpg,WBC,239,375,100,242
358.jpg,RBC,483,583,100,197
358.jpg,RBC,441,542,79,176
359.jpg,RBC,170,280,185,287
359.jpg,RBC,402,512,215,317
359.jpg,RBC,501,611,303,405
359.jpg,RBC,492,602,63,165
359.jpg,RBC,1,111,31,136
359.jpg,RBC,148,270,297,400
359.jpg,RBC,263,385,78,181
359.jpg,RBC,426,529,147,233
359.jpg,RBC,140,243,1,86
359.jpg,Platelets,66,111,144,188
359.jpg,WBC,260,484,292,480
360.jpg,RBC,420,528,58,156
360.jpg,RBC,463,571,121,219
360.jpg,RBC,266,377,1,71
360.jpg,RBC,292,403,43,114
360.jpg,RBC,459,567,351,444
360.jpg,RBC,12,120,206,306
360.jpg,RBC,130,238,75,175
360.jpg,RBC,506,610,222,333
360.jpg,RBC,1,107,11,147
360.jpg,WBC,170,386,262,453
360.jpg,Platelets,291,330,132,171
360.jpg,Platelets,390,429,181,220
361.jpg,RBC,455,596,132,259
361.jpg,RBC,1,110,85,175
361.jpg,RBC,296,423,40,131
361.jpg,RBC,115,211,205,305
361.jpg,RBC,58,154,136,236
361.jpg,WBC,217,470,214,443
362.jpg,WBC,98,281,34,206
362.jpg,RBC,277,387,113,233
362.jpg,RBC,388,498,82,202
362.jpg,RBC,306,416,243,363
362.jpg,RBC,186,291,268,381
362.jpg,RBC,296,423,364,480
362.jpg,RBC,511,638,147,263
362.jpg,RBC,62,174,414,480
362.jpg,RBC,37,141,1,76
362.jpg,RBC,29,117,152,247
362.jpg,RBC,494,594,1,74
362.jpg,RBC,572,640,264,345
362.jpg,RBC,524,640,354,453
362.jpg,RBC,15,109,220,334
362.jpg,Platelets,132,171,292,340
362.jpg,RBC,343,468,1,110
362.jpg,RBC,209,305,245,327
362.jpg,RBC,177,273,219,301
363.jpg,RBC,74,179,301,404
363.jpg,RBC,204,283,332,402
363.jpg,RBC,1,69,259,369
363.jpg,RBC,215,308,134,215
363.jpg,RBC,364,472,1,83
363.jpg,RBC,108,210,77,184
363.jpg,RBC,472,610,1,95
363.jpg,RBC,506,606,359,462
363.jpg,RBC,558,640,216,340
363.jpg,RBC,225,313,404,480
363.jpg,RBC,532,640,108,213
363.jpg,RBC,137,262,1,98
363.jpg,RBC,361,486,348,446
363.jpg,Platelets,66,110,424,468
363.jpg,WBC,337,492,185,372
363.jpg,Platelets,51,100,176,211
